system:index,builtup,canopyMn,canopySD,cluster,cropland,grass,latitude,longitude,wetland,.geo
43,11,0,0,0,42,11,11.236980973266274,105.99397208826765,0,
44,14,5,0,0,52,40,13.977740905118166,103.5453442867795,0,
45,20,0,0,0,50,23,11.090645413483035,104.61496829559597,0,
46,31,0,20,0,50,5,11.11921183951807,104.64596017289854,0,
47,21,0,0,0,51,21,11.451229168529036,103.14891775189186,0,
48,5,0,12,0,42,10,13.902282421252037,103.98785439574313,0,
49,3,2,0,0,64,21,11.520219782349496,106.08263580681152,0,
50,18,0,0,0,58,18,11.726922129225638,104.95533995675375,0,
51,3,0,19,0,31,41,13.649496500300506,106.63887263074632,0,
52,15,5,0,0,56,15,13.941628630696519,102.24260746173066,0,
53,5,0,15,0,29,40,13.296458593641118,104.70497948706604,0,
54,5,0,0,0,65,28,13.767265634048714,107.23822858831947,0,
55,21,0,0,0,61,28,13.755407872298322,107.55973562851047,0,
56,7,0,0,0,42,15,12.095590721828724,107.49963833600201,11,
57,14,5,0,0,46,28,12.638622311079619,107.2479303933881,0,
58,7,0,0,0,65,23,14.599195418672783,104.21908074987881,0,
59,25,0,0,0,58,18,10.988776460263761,105.35850385627238,7,
60,7,0,0,0,66,20,12.93075444147563,104.76561576874498,0,
61,5,0,0,0,49,25,10.769946857051988,103.75312461199933,0,
62,18,1,15,0,62,25,13.66404920790326,106.49172858720543,0,
63,10,0,0,0,47,31,12.517888736893813,103.75204663365837,0,
64,23,0,0,0,62,21,11.057497579498982,105.28708779118385,6,
65,7,15,0,0,64,14,12.65048007283001,105.72313003010173,0,
66,1,6,0,0,53,20,13.230971409428728,102.21889193822956,0,
67,30,1,0,0,50,37,11.791331335097087,105.49810205142656,0,
68,5,0,0,0,65,23,13.471091084874159,106.01984356845067,0,
69,1,0,0,0,62,25,10.702034221572472,105.51103779151806,0,
70,1,0,0,0,55,31,13.39428512808185,102.30081829214244,0,
71,5,5,0,0,58,20,12.810559856460296,107.48292967171714,0,
72,20,0,0,0,70,20,13.70204794442156,102.09627190194549,0,
73,5,0,0,0,57,21,14.08661671755358,102.99261089245282,0,
74,5,0,0,0,59,23,12.787652816715221,105.9848092723695,0,
75,15,2,1,0,56,15,11.245065810823359,103.11226648829926,0,
76,7,11,15,0,54,23,13.437404261719637,104.5263045770521,0,
77,18,0,0,0,29,34,14.1106017356396,106.28879916451992,0,
78,10,0,12,0,41,46,12.442969242198156,102.25015331011737,0,
79,0,0,0,0,47,30,12.314150830455265,103.91805529816604,0,
80,10,0,0,0,44,28,12.343525740246005,107.230952234518,0,
81,5,0,0,0,62,20,11.672214728422698,104.6103868876469,0,
82,14,0,0,0,67,14,11.14211887926314,104.50501450481816,0,
83,1,0,0,0,59,23,12.221444693134021,103.90161612846642,0,
84,15,0,0,0,35,43,11.031626099316309,104.4123083674957,0,
85,0,0,15,0,48,20,14.01412267412505,107.48724158508098,0,
86,5,18,0,0,53,36,13.936508233577031,103.98947136325457,0,
87,5,1,2,0,27,41,11.299503717041066,103.50842352860165,0,
88,3,0,0,0,29,28,13.196206607933261,106.17507244954875,0,
89,0,1,0,0,62,23,13.69423260144971,105.20381396434477,0,
90,7,0,0,0,42,40,13.965344154197302,107.37324537552458,0,
91,15,0,0,0,69,21,10.752968698182105,104.93755331412792,0,
92,3,4,7,0,53,31,14.129466356606132,106.44726198064087,0,
93,23,0,0,0,33,43,14.243193071575798,104.7976856243885,0,
94,10,0,11,0,65,23,10.716317434589985,105.56655367607745,0,
95,0,10,7,0,61,25,11.669519782570337,104.18620241047957,0,
96,0,0,0,0,35,40,14.001186934033713,107.22017245110841,0,
97,7,0,8,0,39,15,14.449086934696235,105.10275349487988,0,
98,1,0,0,0,61,20,12.417097762015484,103.79462677812624,0,
99,10,7,0,0,45,14,11.340466893996965,104.7874448301494,0,
100,5,0,0,0,63,20,13.756485850639267,102.82363778750751,0,
101,10,0,0,0,45,20,14.46067520186139,102.80369518819977,25,
102,18,20,0,0,49,20,14.022746500852607,103.32328074854196,0,
103,21,0,0,0,63,5,10.816569420297842,104.36056540712967,0,
104,5,8,15,0,51,36,12.169971227353908,104.14335277142645,0,
105,21,0,0,0,55,25,11.632329529807745,104.63949230285279,0,
106,25,0,0,0,58,25,13.682105345114083,103.7420753340045,0,
107,14,0,0,0,59,21,11.982941985200004,104.51148237486392,0,
108,25,0,2,0,48,25,11.070702814175558,106.13599573468899,0,
109,3,5,10,0,38,7,14.07745390165555,104.46351233869125,0,
110,3,0,0,0,42,23,12.810829351045532,106.05622533745803,0,
111,1,0,0,0,43,30,11.82825209327444,104.89146974005193,21,
112,7,12,0,0,57,28,12.196381696707054,104.16060042488179,0,
113,3,13,15,0,54,28,13.66539668082944,107.55434573680567,0,
114,21,0,0,0,58,5,11.14643079262692,104.9278515090593,6,
115,14,0,0,0,58,36,13.483487835795023,102.29461991668192,0,
116,5,10,0,0,30,18,12.066485306623218,107.32958725271574,0,
117,11,30,0,0,70,23,14.144019064208885,105.27010963231375,0,
118,11,0,5,0,38,18,14.273106970537013,103.2305746112195,0,
119,0,0,1,0,62,25,13.936508233577031,107.22394537530177,0,
120,11,0,0,0,57,25,12.04169180478149,105.50187497561991,0,
121,10,0,0,0,47,18,13.184618340768106,104.41904573212669,0,
122,10,0,0,0,63,11,11.342892345264094,104.41715927003001,0,
123,46,0,0,0,51,15,11.777048122079567,106.01634013884255,0,
124,7,0,0,0,64,15,11.935510938198437,106.17722840623067,0,
125,11,0,0,0,60,11,12.077804079203137,104.5236096311997,0,
126,3,2,0,0,63,21,13.436865272549165,105.87431649242122,0,
127,43,0,0,0,52,7,11.161252994814912,105.43746576974762,0,
128,3,0,15,0,40,30,12.297711660755855,103.08423905143432,0,
129,5,0,0,0,39,37,14.164500652686835,104.02666161601765,0,
130,14,0,0,0,69,21,11.796721226801811,104.93027696032645,0,
131,3,0,0,0,64,23,11.215151911862147,104.38158598477837,0,
132,21,0,0,0,48,40,14.068021591172284,105.3539224483233,0,
133,7,6,20,0,40,23,13.961571230003996,106.8164695624193,0,
134,20,0,0,0,57,11,14.559849209228302,102.87942316665213,0,
135,5,0,0,0,57,30,14.442080075480094,103.8024421210982,0,
136,11,0,0,0,64,15,12.660990361654218,106.02361649264402,0,
137,18,0,0,0,65,14,11.350438193650707,106.27505494067269,0,
138,1,0,0,0,60,25,12.918627185140002,103.13032262551032,0,
139,5,0,0,0,66,18,13.947288016986478,102.47518128879254,0,
140,18,0,15,0,57,20,11.834719963320108,104.54651667094508,0,
141,5,10,3,0,66,23,14.01412267412505,103.64155385371008,0,
142,11,0,0,0,63,28,12.979263466818141,103.09555782401439,0,
143,1,0,0,0,37,5,12.440004801760555,106.09233761188015,5,
144,7,0,15,0,57,25,13.286217799402143,107.61336505097317,0,
145,7,3,1,0,55,31,13.965074659612066,107.13932407553649,0,
146,1,15,10,0,50,40,14.281191808094098,104.42551360217244,0,
147,3,15,15,0,57,21,13.504508413443444,106.81727804617502,0,
148,10,0,9,0,58,20,11.850081154678573,104.49477371057905,0,
149,3,14,0,0,51,36,12.33544090268892,105.57140457861176,0,
150,18,0,0,0,63,18,11.882689999492147,106.35832876751176,0,
151,20,0,0,0,48,30,13.522025561483796,103.92614013572323,0,
152,5,5,0,0,51,37,14.324849930902358,104.28348995575111,0,
153,3,11,0,0,48,15,12.174283140717687,102.76973887045956,0,
154,3,0,0,0,59,34,12.46452880901705,103.99027984701029,0,
155,5,0,17,0,39,15,13.512862745585766,106.33030133064683,23,
156,1,11,0,0,46,25,13.83517826952823,106.79733544686728,0,
157,15,0,0,0,61,18,12.064329349941328,105.80101396523601,0,
158,10,0,0,0,64,30,11.182543067048567,104.21396035275926,0,
159,7,0,4,0,68,23,12.21443783391788,106.23597822581293,0,
160,14,0,0,0,43,21,13.456807871856642,106.17749790081591,0,
161,3,0,20,0,42,46,14.711844155301504,106.85958869605766,0,
162,1,0,0,0,44,25,13.11104631899863,102.26659247981699,0,
163,7,14,0,0,51,31,13.106464911049615,105.28385385616097,0,
164,15,0,0,0,46,21,13.04690660771242,104.83730132841875,0,
165,3,0,0,0,39,25,11.141310395507436,103.43080908805261,0,
166,23,0,0,0,56,18,11.156402092280661,104.84969807933977,0,
167,7,0,0,0,54,40,11.7988771834837,104.35221107498724,0,
168,7,0,0,0,68,23,14.134047764555147,102.84007695720713,0,
169,10,0,0,0,61,15,10.585882055335677,104.29049681496734,0,
170,10,0,0,0,53,28,14.368508053710618,104.96773670767477,0,
171,28,0,0,0,57,3,12.112568880698607,104.86047786274936,0,
172,7,0,0,0,61,30,10.59369739830753,104.96989266435669,0,
173,15,0,0,0,46,34,11.48383801334261,104.55460150850227,0,
174,21,0,7,0,61,31,12.048429169412397,105.48435782757933,0,
175,18,0,0,0,57,7,10.812796496104536,105.81502768366848,5,
176,14,0,0,0,63,21,14.418095057394074,104.0684332767298,0,
177,14,0,0,0,64,25,11.758722490283507,104.46270385493553,0,
178,5,7,15,0,42,25,14.29870895613445,103.8574190164871,0,
179,15,5,0,0,48,23,12.247046678731454,104.24441324089135,0,
180,7,0,3,0,35,23,11.916107328061432,106.53026631289471,0,
181,1,0,13,0,53,10,12.117419783232858,105.90719483182046,0,
182,20,0,0,0,51,37,13.236091806548215,106.50978472441649,0,
183,10,0,0,0,39,1,11.01626490795785,105.25259248427317,6,
184,15,0,0,0,56,25,11.818550288205937,106.03385728688313,0,
185,15,5,15,0,49,21,12.511690361433377,104.29992912545073,0,
186,30,0,0,0,46,10,10.393193426891816,105.23615331457354,0,
187,10,0,0,0,64,15,11.770580252033898,104.24603020840279,0,
188,5,0,0,0,60,28,12.850175560490014,104.84592515514642,0,
189,30,0,0,0,61,37,12.403353538168435,105.23480584164734,0,
190,14,0,0,0,59,28,12.275074115596016,105.7840358063659,0,
191,1,0,0,0,49,37,13.297806066567299,107.66025710880488,0,
192,10,0,0,0,47,46,12.121731696596637,105.34341215949895,0,
193,18,0,0,0,62,14,12.673117617989849,103.75016017156169,0,
194,15,0,0,0,64,5,10.240928986233374,104.74163075065864,0,
195,7,5,17,0,50,28,12.114994331965729,103.90997046060885,0,
196,21,0,0,0,58,25,12.153532057654505,105.28088941572334,0,
197,21,0,0,0,70,28,11.191975377531836,105.27711649152998,0,
198,0,14,0,0,40,21,12.694946679393976,107.25871017679769,0,
199,5,6,9,0,56,25,12.544299206246958,104.00860547880659,0,
200,40,0,0,0,57,15,14.500560400476344,104.83460638256635,0,
201,21,0,0,0,33,41,12.838317798739622,104.86101685191984,0,
202,3,0,0,0,54,40,13.903629894178218,107.08731162058523,0,
203,28,0,0,0,38,23,12.292052274465899,107.47026342621088,0,
204,20,6,11,0,63,23,10.601243246694143,104.18943634550244,0,
205,15,18,0,0,35,40,12.416289278259772,107.63681107988903,0,
206,3,2,0,0,62,25,13.635752276453461,106.6130011505633,0,
207,25,0,0,0,67,15,10.785308048410446,104.88122894581282,0,
208,28,0,0,0,56,40,14.1232679811457,102.80504266112597,0,
209,14,0,0,0,45,40,11.857088013894714,105.07014465006587,0,
210,10,0,0,0,55,25,13.303465452857258,102.29704536794908,0,
211,5,0,0,0,46,31,12.279116534374563,105.33721378403844,0,
212,11,0,1,0,42,56,13.882878811115033,105.32185259267978,0,
213,18,0,0,0,59,15,13.048254080638602,103.26668688564162,0,
214,7,10,13,0,54,36,14.615365093786954,106.4663960961929,0,
215,1,0,0,0,61,25,13.72738043543376,107.33147371481242,0,
216,11,0,15,0,50,20,13.601795958713703,103.17964013460919,0,
217,3,0,0,0,63,21,13.8133492081241,101.99143850828723,0,
218,10,0,1,0,47,31,14.293858053600198,103.46314843828138,0,
219,28,0,17,0,38,34,12.28774036110212,107.28889357034454,0,
220,14,5,5,0,33,25,14.40435083354703,103.69410529783183,0,
221,1,0,3,0,48,25,13.27382104848128,106.35374735956269,0,
222,31,5,15,0,53,23,10.923558770636607,105.93899519287875,0,
223,10,0,0,0,66,23,12.86445877350753,102.69023796781384,0,
224,0,23,0,0,59,25,13.54924451459265,106.67255945390129,0,
225,25,0,0,0,46,28,13.091642708861626,104.81951468579292,0,
226,1,0,0,0,42,10,10.455985665251841,104.91356829604159,0,
227,7,0,0,0,63,31,12.950697040783107,106.06323219667426,0,
228,15,2,2,0,42,34,12.55615696799735,103.87412768077196,0,
229,21,0,0,0,50,20,11.38304703846428,104.4333289451444,27,
230,1,15,10,0,53,11,13.412880254463145,107.4853551229843,0,
231,15,0,0,0,51,36,11.941439819073633,106.46531811785194,0,
232,23,0,0,0,68,14,11.083908048852127,105.72393851385745,0,
233,7,0,0,0,66,28,11.6819165334912,104.45273255528166,0,
234,7,0,0,0,39,28,13.409646319440311,106.72591938177875,0,
235,1,3,0,0,65,23,13.492920146278289,104.07274519009364,0,
236,0,0,0,0,61,28,13.668630615852274,106.69627497740238,0,
237,10,0,15,0,56,21,10.468921405343178,104.96207732138474,0,
238,7,0,0,0,60,21,11.080674113829293,105.96055475969793,16,
239,5,0,9,0,44,18,13.491572673352108,102.0461459090909,0,
240,10,3,10,0,39,21,12.483123935398343,102.31779645101254,0,
241,18,0,0,0,68,23,14.508106248862957,103.53914591131898,0,
242,11,2,12,0,45,20,11.911795414697654,106.50601180022313,0,
243,41,0,0,0,54,10,10.30911111629813,104.67344862059299,0,
244,10,0,0,0,56,25,11.679221587638839,106.26238869516642,0,
245,20,0,0,0,60,11,10.637625015701023,106.02469447098498,14,
246,3,6,0,0,65,20,13.119131156555715,105.09628562483412,0,
247,14,4,0,0,59,34,10.26329703680798,104.79229573268371,0,
248,5,7,11,0,49,36,14.159649750152584,106.38473923686526,0,
249,20,0,0,0,42,11,12.396077184367062,102.38759554858963,0,
250,31,23,6,0,54,15,12.314150830455265,106.72322443592635,0,
251,3,0,0,0,51,28,11.663590901695141,104.8858103537619,25,
252,15,0,0,0,58,28,13.951869424935493,102.87457226411782,0,
253,21,0,0,0,45,36,12.230068519861579,104.2969646850131,0,
254,14,0,15,0,41,20,13.945940544060297,102.49754933936744,0,
255,7,0,0,0,62,20,13.821973034851657,102.47868471840066,0,
256,10,0,20,0,50,30,10.390228986454215,104.76588526333022,0,
257,18,0,1,0,33,41,13.467587655266088,105.13293688842673,0,
258,1,0,0,0,60,25,12.7412997480546,106.14246360473474,0,
259,5,7,15,0,49,25,13.790981157549497,104.42982551553628,0,
260,1,1,1,0,42,30,13.789903179208553,105.28681829659861,0,
261,0,2,10,0,63,25,12.327895054302306,104.27567461277916,0,
262,11,0,0,0,55,30,12.449437112243825,104.00321558710179,0,
263,15,1,10,0,64,31,13.451687474737154,103.78573345681333,0,
264,10,0,0,0,57,21,11.159636027303495,104.25061161635186,0,
265,11,10,11,0,56,31,13.368952637069649,104.52576558788162,0,
266,18,1,20,0,57,28,12.902996499196304,104.98929627449395,0,
267,14,0,15,0,61,23,13.551669965859775,102.28410962785757,0,
268,7,0,0,0,68,25,11.80803999938173,105.76624916374008,0,
269,5,17,0,0,40,10,12.614098303823123,107.01670403925242,0,
270,30,0,0,0,54,40,12.314150830455265,105.09224320605553,0,
271,1,10,9,0,39,23,13.788825200867608,106.93154375031666,0,
272,10,0,0,0,51,15,11.129452633757044,106.05892028331043,0,
273,1,15,0,0,59,34,12.292860758221604,106.6027603563242,0,
274,7,0,0,0,62,18,11.078518157147403,105.18818327840087,0,
275,10,0,0,0,59,21,14.332665273874207,102.79992226400641,0,
276,3,0,1,0,59,28,13.26600570550943,102.4762592671335,0,
277,23,0,0,0,59,11,11.334807507707009,105.81098526488988,6,
278,21,6,1,0,65,34,12.850714549660486,102.60723363556001,0,
279,3,7,5,0,51,31,12.506300469728654,103.8153778611897,0,
280,11,2,9,0,53,40,14.442619064650566,105.48327984923837,0,
281,7,0,24,0,57,5,13.280288918526947,104.47833454087943,0,
282,7,4,7,0,34,23,14.726396862904258,106.89623995965026,0,
283,3,0,12,0,40,14,12.243004259952915,106.28556522949704,0,
284,11,0,1,0,55,23,11.892930793731121,104.45812244698645,0,
285,5,2,1,0,37,34,13.614462204219803,103.9687202801911,0,
286,14,0,0,0,64,10,12.943151192396494,103.19203688553021,0,
287,11,0,0,0,49,15,11.613195414255973,104.87610854869327,11,
288,28,0,0,0,38,30,12.355383501996396,107.35491974372827,0,
289,7,0,0,0,65,21,13.957528811225453,104.02612262684717,0,
290,5,0,5,0,43,10,14.719659498273353,106.64507100620683,0,
291,7,0,0,0,65,28,14.418903541149783,103.31546540557001,0,
292,14,0,0,0,54,25,13.495884586715887,103.64990818585251,0,
293,11,0,0,0,56,21,11.645534764484314,104.60041558799303,0,
294,5,0,0,0,63,11,10.555698661789226,104.50420602106244,0,
295,0,0,10,0,47,43,13.35332195112595,107.3225803934995,0,
296,10,0,0,0,35,43,12.235727906151535,103.88059555081772,0,
297,20,0,0,0,55,20,12.254862021703307,104.20183309642347,0,
298,15,0,16,0,67,28,13.535500290745604,103.840440857617,0,
299,18,13,15,0,44,25,12.735909856349876,105.060173350412,0,
300,11,0,0,0,64,11,12.3933822385147,104.03097352938148,0,
301,3,0,0,0,55,31,13.809037294760321,103.32840114566152,0,
302,3,0,0,0,56,25,13.67806292633554,102.60049627092901,0,
303,7,0,0,0,38,20,10.586151549920917,104.15817497361463,0,
304,28,0,0,0,48,18,11.149664727649753,103.13490403345939,0,
305,5,0,0,0,30,31,13.213993250558849,104.76049537162542,0,
306,37,0,0,0,45,15,11.73204252634513,105.05397497495149,27,
307,14,0,0,0,50,23,10.819533860735444,104.24926414342566,0,
308,18,0,0,0,42,15,12.442699747612917,102.27063489859559,10,
309,20,0,0,0,56,11,14.419981519490728,103.69787822202518,0,
310,3,0,0,0,45,11,11.63340750814869,106.13788219678567,0,
311,25,0,0,0,61,21,12.773100109112468,105.11757569706806,0,
312,7,0,0,0,40,28,14.518886032272404,104.12933905299398,0,
313,21,0,2,0,57,3,12.261868880919447,104.43144248304772,0,
314,15,0,0,0,51,34,13.741663648451278,103.38580349231758,0,
315,10,10,10,0,38,46,13.272473575555098,107.1258493462745,0,
316,21,14,15,0,55,11,13.882878811115033,102.46601847289439,0,
317,18,18,0,0,50,28,12.137362382540335,107.50341126019536,0,
318,0,0,0,0,38,28,12.214976823088353,103.10768508035018,0,
319,1,2,11,0,39,54,14.679235310487927,106.82671035665841,0,
320,15,0,0,0,42,18,10.903077182158658,104.24468273547659,0,
321,5,0,0,0,58,31,13.467857149851325,107.64381793910526,0,
322,7,0,0,0,52,36,13.745975561815056,103.85714952190186,0,
323,1,0,0,0,53,25,11.582203536953816,106.1421941101495,0,
324,5,0,0,0,34,40,13.526067980262338,105.28978273703625,0,
325,15,0,0,0,56,10,14.65578928157238,103.22949663287854,0,
326,25,0,0,0,69,15,11.046987290674775,106.23004934493765,6,
327,20,0,0,0,64,23,11.537197941219372,104.55217605723512,0,
328,0,10,2,0,44,37,13.473247041556048,105.79400710601978,0,
329,5,0,0,0,59,23,12.882245416133118,104.824096093742,0,
330,34,0,0,0,44,21,10.55489017803352,104.03932786152392,0,
331,15,0,0,0,65,18,11.324836208053267,104.90898688809251,0,
332,10,0,0,0,54,25,11.599451190408931,104.78043797093316,0,
333,0,14,5,0,43,23,12.94342068698173,105.37736847723916,0,
334,5,10,0,0,34,10,11.929043068152769,107.29590042956077,0,
335,7,0,0,0,64,21,14.47900083365745,103.95632352927008,0,
336,20,0,0,0,62,11,11.610230973818378,105.24154320627834,7,
337,11,20,0,0,64,23,13.706359857785339,107.56970692816434,0,
338,21,7,15,0,54,21,12.055436028628538,104.41473381876285,0,
339,3,0,0,0,52,31,12.067563284964162,107.55596270431711,0,
340,15,0,0,0,46,23,13.053913466928561,107.034221187293,0,
341,10,0,0,0,45,20,11.736084945123668,104.40530150827946,0,
342,3,20,0,0,54,40,13.52525949650663,106.97601035688122,0,
343,14,10,0,0,60,15,11.932815992346075,106.12818039171704,0,
344,7,13,10,0,66,28,11.182004077878094,106.34620151117598,0,
345,20,0,16,0,65,28,14.487624660385007,103.6539506046311,0,
346,7,2,0,0,59,21,11.948716172875013,104.61658526310741,0,
347,11,0,0,0,37,31,11.90667501757817,106.33137930898779,0,
348,0,21,0,0,53,31,12.1087959565053,106.7507128836208,0,
349,30,0,0,0,57,23,13.048254080638602,104.84862010099882,0,
350,21,0,2,0,51,10,10.167895953634375,103.9808475365269,0,
351,18,0,0,0,43,31,13.298075561152535,105.26445024602371,0,
352,0,14,0,0,65,15,10.612292524688822,105.25582641929604,0,
353,11,7,15,0,62,18,13.835986753283938,102.47545078337778,0,
354,28,0,0,0,56,15,11.776509132909094,105.04535114822382,0,
355,15,0,0,0,54,30,11.743361298925048,106.4073767820254,0,
356,5,0,0,0,39,31,12.552114549218803,103.85014266268563,0,
357,7,0,0,0,65,14,10.952664185842114,104.91788020940542,0,
358,3,12,0,0,57,14,10.659184582519917,106.10608183572738,0,
359,15,0,0,0,54,20,12.46452880901705,104.43817984767871,0,
360,30,0,0,0,51,14,14.643662025236752,103.53186955751751,0,
361,15,1,6,0,42,23,13.758641807321156,106.65126938166735,0,
362,20,11,15,0,51,28,11.893739277486834,106.21711360484615,0,
363,21,0,0,0,68,21,14.542871050358423,102.90233020639751,0,
364,23,0,0,0,57,21,12.110412924016718,105.24504663588645,0,
365,14,0,0,0,38,28,12.20931743679839,104.11101342119768,0,
366,0,0,15,0,53,34,12.25108909751,102.72823670433264,0,
367,5,5,15,0,46,30,14.200612927108482,103.4456312902408,0,
368,21,0,0,0,67,21,12.33328494600703,104.50205006438053,0,
369,0,11,0,0,48,36,13.847305525863858,107.62144988853036,0,
370,3,0,0,0,59,28,14.206541807983678,107.34306198197773,0,
371,5,2,1,0,57,18,12.049507147753342,106.50223887602978,0,
372,7,3,15,0,64,25,11.639605883609118,105.72744194346556,0,
373,5,0,0,0,61,31,13.62389451470307,107.65405873334437,0,
374,0,11,0,0,66,18,12.435962382982016,103.23973742711765,0,
375,28,0,0,0,49,34,12.561277365116833,105.18683580547467,0,
376,5,3,4,0,46,23,12.785496860033332,104.95965187011758,0,
377,7,0,0,0,19,34,14.83958458870345,107.05012136782214,11,
378,18,0,0,0,58,23,13.06954415287226,105.23884826042594,23,
379,3,0,0,0,51,31,13.296189099055882,105.97402948895991,0,
380,3,0,0,0,60,28,13.9556423491288,103.13867695765275,0,
381,5,1,9,0,53,34,11.50728404225816,105.85302642018728,0,
382,7,0,0,0,37,46,12.774447582038649,105.82850241293046,0,
383,25,0,0,0,61,23,11.891313826219704,105.7446895969209,0,
384,5,0,0,0,59,23,13.511515272659585,104.0188462730457,0,
385,5,0,0,0,58,34,13.417731156997396,105.18980024591231,0,
386,20,0,0,0,63,28,13.671325561704636,102.62151684857771,0,
387,7,10,0,0,44,23,13.358172853660202,106.19420656510077,0,
388,31,1,10,0,48,25,11.825826642007318,104.75645295284683,0,
389,11,5,15,0,66,20,13.848652998790039,102.37816323810624,0,
390,0,0,3,0,41,18,12.6526360295119,105.21513273692484,0,
391,1,0,0,0,33,31,12.743994693906961,105.41536721375796,0,
392,23,0,0,0,32,40,10.936225016142703,105.43989122101478,0,
393,20,0,0,0,45,36,11.536119962878427,104.47563959502703,0,
394,11,21,5,0,53,34,11.838223392928182,104.17299717580282,0,
395,20,0,0,0,51,21,13.409376824855075,104.01103093007374,0,
396,15,0,0,0,54,28,12.629998484352061,105.1049094515618,0,
397,15,5,3,0,47,14,12.157843971018284,106.23732569873913,0,
398,23,0,0,0,65,28,14.611592169593647,103.65098616419347,0,
399,36,0,0,0,61,18,11.792948302608504,105.56736215983317,0,
400,20,0,0,0,57,14,10.886368517874015,104.91895818774638,0,
401,7,0,0,0,48,47,10.983386568559037,103.407632553722,0,
402,10,15,0,0,60,11,13.340386211034614,107.41663400374817,0,
403,15,0,15,0,60,11,13.80553386515225,103.70596305958237,0,
404,0,0,0,0,59,25,12.49390371880779,104.04552623698443,8,
405,7,2,0,0,68,25,11.960843429210637,104.42901703178056,0,
406,1,15,0,0,33,40,13.458694333953295,107.37809627805889,0,
407,1,0,0,0,53,21,14.579252819365307,107.631151693599,0,
408,1,22,0,0,54,5,14.063170688638033,107.41905945501533,0,
409,7,0,0,0,65,23,10.828427182048234,104.74648165319296,13,
410,30,0,0,0,43,20,11.096035305187758,104.60715295262402,0,
411,7,0,0,0,64,11,14.372011483318689,102.87187731826542,0,
412,14,0,0,0,62,25,11.859243970576603,105.42803345926423,11,
413,11,0,0,0,67,18,14.496517981697801,103.28662948494936,0,
414,5,0,0,0,58,28,13.204830434660819,105.02109663555224,0,
415,0,21,0,0,51,25,14.201960400034663,107.40747118785002,0,
416,5,0,0,0,54,36,14.2528948766443,105.81691414576515,0,
417,18,0,0,0,59,21,11.146700287212159,106.29499753998043,0,
418,7,10,16,0,44,20,13.992563107306156,106.81593057324882,0,
419,20,0,0,0,65,21,12.5103428885072,104.28537641784779,0,
420,21,0,0,0,61,23,10.734104077215573,105.48408833299409,0,
421,5,5,0,0,59,23,14.09227610384354,104.83271992046967,0,
422,11,10,18,0,51,21,12.75962537985066,102.0550392304038,0,
423,3,13,0,0,42,7,12.604127004169388,107.58587660327872,0,
424,18,0,0,0,65,10,10.759975557398246,104.49827714018717,0,
425,15,0,0,0,61,21,11.802111118506534,105.16419826031454,6,
426,3,0,4,0,66,18,13.823590002363074,102.48326612634973,0,
427,11,10,0,0,57,36,14.301942891157283,103.97249320438446,0,
428,10,0,0,0,45,31,13.922225020559514,103.50492009899354,0,
429,7,0,0,0,65,21,11.661165450428012,105.17174410870125,11,
430,3,0,0,0,39,28,14.842818523726285,106.74370602440457,0,
431,15,5,14,0,58,30,12.27130119140271,107.55946613392523,0,
432,20,0,0,0,56,36,13.062806788241355,106.32302497684536,0,
433,14,0,0,0,56,23,12.106101010652939,104.67695205020111,0,
434,28,0,0,0,62,7,11.66547736379179,106.60302985090944,0,
435,15,0,0,0,63,34,11.291149384898748,104.22527912533933,0,
436,7,0,14,0,48,36,14.528587837340906,104.13230349343162,0,
437,3,0,15,0,60,18,12.40443151650938,106.36075421877892,0,
438,20,0,0,0,41,46,14.217321591393125,104.95480096758327,0,
439,21,0,0,0,59,3,10.563783499346311,105.0445426644681,0,
440,1,0,0,0,57,25,13.859702276784722,104.69123526321881,0,
441,0,0,0,0,57,34,13.476211481993646,104.1145168508058,0,
442,20,0,0,0,59,14,14.02112953334119,102.81151053117172,0,
443,7,0,0,0,68,25,14.34021112226082,102.78510006181823,0,
444,7,0,0,0,45,21,13.152817979710237,104.46432082244696,0,
445,1,0,14,0,42,18,13.2568428896114,102.19652388765466,0,
446,3,1,8,0,50,37,12.300406606608217,102.5996877871733,0,
447,3,16,11,0,67,21,12.978724477647669,102.8764587262145,0,
448,11,0,0,0,46,36,13.607994334174135,103.07911865431477,0,
449,18,5,0,0,49,5,12.509803899336728,104.12314067753347,0,
450,7,0,0,0,50,36,13.961840724589232,105.48408833299409,0,
451,10,0,0,0,64,23,12.324122130109,104.469980208737,0,
452,1,0,0,0,35,36,11.973240180131501,105.37278706929008,38,
453,14,0,0,0,70,25,10.89660931211299,104.8464641443169,0,
454,10,0,0,0,50,43,12.932910398157519,106.09368508480635,0,
455,11,0,0,0,45,31,11.017342886298795,103.74503977444213,0,
456,7,0,0,0,67,25,13.1398822396189,102.27467731737418,0,
457,1,0,0,0,59,18,14.34802646523267,103.01632641595391,0,
458,41,10,15,0,42,23,12.266719783453699,104.65943490216053,0,
459,15,1,1,0,57,18,11.746595233947883,104.41203887291046,0,
460,3,3,15,0,36,34,12.514924296456211,107.35195530329064,0,
461,14,0,1,0,62,20,14.284156248531696,103.48012659715148,0,
462,11,0,0,0,48,43,11.231052092391078,103.56313092940532,0,
463,7,7,19,0,51,23,12.040883321025785,104.31151739261604,0,
464,10,0,0,0,56,20,11.607536027966017,104.78448038971176,4,
465,23,0,0,0,62,25,12.046003718145268,105.5193921236605,7,
